tweet_id,tweet_created_at,text,retweet_count,reply_count,like_count,quote_count,impression_count,lang,ttype,reply_settings,tweet_url,conv_id,user_id,user_page,name,username,description,user_created_at,followers_count,following_count,tweet_count,listed_count,verified,daily,is_weekday,year,user_year,cleaned_tweet,tweet_polarity_score,polarity_label
1583058377579823106,2022-10-20 11:31:43+00:00,"RT @ImpactGuru: ImpactGuru, in collaboration with @IndiaSanofi, invites you to an exclusive Instagram live session to better understand Gau…",4,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1583058377579823106,conv_id: 1583058377579823106,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-20,weekday,2022,2020,": ImpactGuru, in collaboration with , invites you to an exclusive Instagram live session to better understand Gau…",0.5267,Positive
1583058166509887488,2022-10-20 11:30:53+00:00,"RT @PPHF_Asia: #thursdaytestimonial
As part of #ProjectASPIRE, @PPHF_Asia
 with support from @IndiaSanofi is doing a #tremendous job of fil…",4,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1583058166509887488,conv_id: 1583058166509887488,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-20,weekday,2022,2020,": thursdaytestimonialAs part of ProjectASPIRE,  with support from  is doing a tremendous job of fil…",0.4019,Positive
1582673605933965312,2022-10-19 10:02:46+00:00,RT @Campaign_India: Sanofi India also wins Bronze in the ‘Best Use of Social Media’ category for ‘#100InsulinStories campaign’. #PRAwards,2,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1582673605933965312,conv_id: 1582673605933965312,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-19,weekday,2022,2020,: Sanofi India also wins Bronze in the ‘Best Use of Social Media’ category for ‘InsulinStories campaign’. PRAwards,0.5719,Positive
1582673542600019968,2022-10-19 10:02:31+00:00,RT @EdelmanAPAC: Edelman India wins 3 trophies at PR Awards India 2022 for their work with @KFC_India @MicrosoftIndia and @IndiaSanofi. htt…,3,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1582673542600019968,conv_id: 1582673542600019968,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-19,weekday,2022,2020,: Edelman India wins  trophies at PR Awards India  for their work with   and . htt…,0.7717,Positive
1581852325425340418,2022-10-17 03:39:18+00:00,RT @drvivekkute: Pleasure to have ⁦@Dorry_Segev⁩ with ⁦@IndiaSanofi⁩ Dr DS Ray at @isot_2022 ⁦@IndiaSoTx⁩ ⁦@NottoIndia ⁦@IndiaSoTx⁩ ⁦@balwa…,2,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1581852325425340418,conv_id: 1581852325425340418,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-17,weekday,2022,2020,: Pleasure to have ⁦⁩ with ⁦⁩ Dr DS Ray at  ⁦⁩ ⁦ ⁦⁩ ⁦…,0.5719,Positive
1580450103990501376,2022-10-13 06:47:22+00:00,"3 mn deaths are reported worldwide due to VTE, yet it’s not a topic people give serious thought to.
Thrombosis can be fatal!
Towards building a VTE Free India on #WorldThrombosisDay today, we stay committed in our efforts towards patient education. 
Watch this video to know more. https://t.co/hnAehhb80N",7,1,11,4,0,en,tweet,everyone,https://twitter.com/twitter/status/1580450103990501376,conv_id: 1580450103990501376,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-13,weekday,2022,2020,"mn deaths are reported worldwide due to VTE, yet it’s not a topic people give serious thought to.Thrombosis can be fatal!Towards building a VTE Free India on WorldThrombosisDay today, we stay committed in our efforts towards patient education. Watch this video to know more.",0.6588,Positive
1580449003979739136,2022-10-13 06:43:00+00:00,RT @ImpactGuru: Want to know about Lysosomal Storage Disorder (LSD)? Then this Zoom webinar by ImpactGuru and @IndiaSanofi is for you! Atte…,1,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1580449003979739136,conv_id: 1580449003979739136,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-13,weekday,2022,2020,: Want to know about Lysosomal Storage Disorder LSD Then this Zoom webinar by ImpactGuru and  is for you! Atte…,-0.4003,Negative
1580053273557762049,2022-10-12 04:30:31+00:00,"RT @ImpactGuru: ImpactGuru, in collaboration with @IndiaSanofi, invites to a live Zoom webinar on Lysosomal Storage Disorder (LSD).

Block…",2,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1580053273557762049,conv_id: 1580053273557762049,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-12,weekday,2022,2020,": ImpactGuru, in collaboration with , invites to a live Zoom webinar on Lysosomal Storage Disorder LSD.Block…",-0.4019,Negative
1580053070092062721,2022-10-12 04:29:42+00:00,RT @4PEL_Energy: Excited to have executed this project for @IndiaSanofi — this 1.3 MW Solar plant is one of the largest size projects commi…,4,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1580053070092062721,conv_id: 1580053070092062721,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-12,weekday,2022,2020,: Excited to have executed this project for  — this . MW Solar plant is one of the largest size projects commi…,0.34,Positive
1578276310937313281,2022-10-07 06:49:30+00:00,"RT @PPHF_Asia: #thursdaytestimonial
As part of #MeethiBaatein program, @PPHF_Asia
in collaboration with @IndiaSanofi is #supporting #underp…",5,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1578276310937313281,conv_id: 1578276310937313281,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-07,weekday,2022,2020,": thursdaytestimonialAs part of MeethiBaatein program, in collaboration with  is supporting underp…",0.4404,Positive
1577246684442001408,2022-10-04 10:38:08+00:00,"@ArcticBonfire Hello @ArcticBonfire, please DM us your contact number and email ID so we can reach out to you. Thanks.",0,0,1,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1577246684442001408,conv_id: 1576417645343096833,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-04,weekday,2022,2020,"Hello , please DM us your contact number and email ID so we can reach out to you. Thanks.",0.7063,Positive
1577246203187560448,2022-10-04 10:36:13+00:00,"RT @PiramalS: Happy to share that, ""Sehat OK Please"" a CSR initiative between Piramal Swasthya &amp; Sanofi India has launched seven new MMUs (…",4,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1577246203187560448,conv_id: 1577246203187560448,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-04,weekday,2022,2020,": Happy to share that, ""Sehat OK Please"" a CSR initiative between Piramal Swasthya amp; Sanofi India has launched seven new MMUs …",0.8918,Positive
1577246129971863552,2022-10-04 10:35:55+00:00,"RT @Startup_Reseau: Does the Sanofi Startup Connect program catch your attention?

Here are 6 reasons to apply!

Focus Area #1

@IndiaSanof…",1,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1577246129971863552,conv_id: 1577246129971863552,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-10-04,weekday,2022,2020,: Does the Sanofi Startup Connect program catch your attentionHere are  reasons to apply!Focus Area …,0.0,Neutral
1596359218105552897,2022-11-26 04:24:31+00:00,"RT @Startup_Reseau: Applications are closing soon for the Sanofi Startup Connect Program.

Selection to Sanofi Startup Connect will provide…",1,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1596359218105552897,conv_id: 1596359218105552897,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-26,weekend,2022,2020,: Applications are closing soon for the Sanofi Startup Connect Program.Selection to Sanofi Startup Connect will provide…,0.0,Neutral
1593559664041435137,2022-11-18 11:00:05+00:00,"RT @PiramalS: ""Sehat OK Please"" a CSR initiative between Piramal Swasthya &amp; Sanofi India, on #WorldDiabetesDay, conducted awareness session…",2,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1593559664041435137,conv_id: 1593559664041435137,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-18,weekday,2022,2020,": ""Sehat OK Please"" a CSR initiative between Piramal Swasthya amp; Sanofi India, on WorldDiabetesDay, conducted awareness session…",0.6408,Positive
1593109430224445440,2022-11-17 05:11:01+00:00,"@anil_jhawar Hello Anil, 

Please send us your email ID and contact number in our DM (direct messages), so we can get our team to reach out to you. 

Thanks.",0,1,2,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1593109430224445440,conv_id: 1592863052453806082,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-17,weekday,2022,2020,"Hello Anil, Please send us your email ID and contact number in our DM direct messages, so we can get our team to reach out to you. Thanks.",0.6808,Positive
1593106875826188290,2022-11-17 05:00:52+00:00,"Can people with #epilepsy have successful careers? 
Yes, most certainly!
Watch our discussion between @JontyRhodes8 &amp; leading Indian neurologists TODAY 5pm on @TimesNow where he shares personal experiences of living with &amp; winning over epilepsy.
https://t.co/6fP6S9A3qo 
#NEAM2022 https://t.co/04uly6hNJy",1,0,10,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1593106875826188290,conv_id: 1593106875826188290,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-17,weekday,2022,2020,"Can people with epilepsy have successful careers Yes, most certainly!Watch our discussion between  amp; leading Indian neurologists TODAY pm on  where he shares personal experiences of living with amp; winning over epilepsy. NEAM",0.908,Positive
1592728646225399808,2022-11-16 03:57:55+00:00,RT @OPPIIndia: 'Sakhar Free Shukrawar’ is a wonderful initiative by @IndiaSanofi to make children understand the importance of nutritious f…,2,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1592728646225399808,conv_id: 1592728646225399808,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-16,weekday,2022,2020,: 'Sakhar Free Shukrawar’ is a wonderful initiative by  to make children understand the importance of nutritious f…,0.8591,Positive
1592362689032249344,2022-11-15 03:43:44+00:00,"RT @PPHF_Asia: As part of #ProjectASPIRE, @PPHF_Asia in partnership with @IndiaSanofi conducted #screening camp on the occasion of @WDD at…",5,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1592362689032249344,conv_id: 1592362689032249344,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-15,weekday,2022,2020,": As part of ProjectASPIRE,  in partnership with  conducted screening camp on the occasion of  at…",0.0,Neutral
1592042044905914369,2022-11-14 06:29:36+00:00,"Sakhar Free Shukrawar S2: the 1st ever healthy cooking contest for school kids in Goa where they substitute sugar with healthier options.
1000+ entries! 
10 compete for the top prize! 

Finale on 25thNov https://t.co/4yR7LxFeq1

@DHS_Goa @OPPIIndia @ChefSunitSharma @nolansatwit",1,0,2,1,0,en,tweet,everyone,https://twitter.com/twitter/status/1592042044905914369,conv_id: 1592042044905914369,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-14,weekday,2022,2020,Sakhar Free Shukrawar S: the st ever healthy cooking contest for school kids in Goa where they substitute sugar with healthier options. entries!  compete for the top prize! Finale on thNov,0.8339,Positive
1592026091572826112,2022-11-14 05:26:13+00:00,"RT @PPHF_Asia: @PPHF_Asia &amp; @IndiaSanofi have been implementing Meethi Baatein project across North, East &amp; South Zones of India. The proje…",4,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1592026091572826112,conv_id: 1592026091572826112,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-14,weekday,2022,2020,":  amp;  have been implementing Meethi Baatein project across North, East amp; South Zones of India. The proje…",0.0,Neutral
1591984856128421888,2022-11-14 02:42:22+00:00,"RT @sanofi: Globally, an estimated 1.1 million children and adolescents live with #T1D. That’s why we have partnered with @IntDiabetesFed t…",22,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1591984856128421888,conv_id: 1591984856128421888,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-14,weekday,2022,2020,": Globally, an estimated . million children and adolescents live with TD. That’s why we have partnered with  t…",0.0,Neutral
1587736399733628928,2022-11-02 09:20:31+00:00,"RT @Startup_Reseau: Here are the next set of Focus Areas for your startup to apply to the Sanofi Startup Connect program.

If you are a #He…",2,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1587736399733628928,conv_id: 1587736399733628928,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-02,weekday,2022,2020,: Here are the next set of Focus Areas for your startup to apply to the Sanofi Startup Connect program.If you are a He…,0.0,Neutral
1587649671111270400,2022-11-02 03:35:53+00:00,"@Altafzon Thanks for reaching out, Altaf. 
Please DM us your contact number and email ID, so our team can get in touch with you?",0,0,0,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1587649671111270400,conv_id: 1587353893020786691,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-02,weekday,2022,2020,"Thanks for reaching out, Altaf. Please DM us your contact number and email ID, so our team can get in touch with you",0.743,Positive
1587313774049996801,2022-11-01 05:21:09+00:00,"@AlokS0207 Hello Alok, thanks for writing in. 
Can you please DM us your contact number and email ID so we can reach out to you? Thanks, again.",0,0,0,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1587313774049996801,conv_id: 1587069335197007872,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-01,weekday,2022,2020,"Hello Alok, thanks for writing in. Can you please DM us your contact number and email ID so we can reach out to you Thanks, again.",0.83,Positive
1596359218105552897,2022-11-26 04:24:31+00:00,"RT @Startup_Reseau: Applications are closing soon for the Sanofi Startup Connect Program.

Selection to Sanofi Startup Connect will provide…",1,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1596359218105552897,conv_id: 1596359218105552897,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-26,weekend,2022,2020,: Applications are closing soon for the Sanofi Startup Connect Program.Selection to Sanofi Startup Connect will provide…,0.0,Neutral
1593559664041435137,2022-11-18 11:00:05+00:00,"RT @PiramalS: ""Sehat OK Please"" a CSR initiative between Piramal Swasthya &amp; Sanofi India, on #WorldDiabetesDay, conducted awareness session…",2,0,0,0,0,en,retweet,everyone,https://twitter.com/twitter/status/1593559664041435137,conv_id: 1593559664041435137,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-18,weekday,2022,2020,": ""Sehat OK Please"" a CSR initiative between Piramal Swasthya amp; Sanofi India, on WorldDiabetesDay, conducted awareness session…",0.6408,Positive
1593109430224445440,2022-11-17 05:11:01+00:00,"@anil_jhawar Hello Anil, 

Please send us your email ID and contact number in our DM (direct messages), so we can get our team to reach out to you. 

Thanks.",0,1,2,0,0,en,tweet,everyone,https://twitter.com/twitter/status/1593109430224445440,conv_id: 1592863052453806082,1231899554179506176, https://twitter.com/i/user/1231899554179506176,Sanofi India,IndiaSanofi,"Sanofi is a global biopharmaceutical co. in India since 1956, committed to improving access to healthcare & supporting people throughout their health journey.",2020-02-24 11:12:05+00:00,4175,52,331,8,False,2022-11-17,weekday,2022,2020,"Hello Anil, Please send us your email ID and contact number in our DM direct messages, so we can get our team to reach out to you. Thanks.",0.6808,Positive
